"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"70","COD",2016,"Q2","OTB_CRU_32-69_0_0","24<40m","27.3.a.20",0.144814814814815,2031.32716049383,224.567280246914,NA,NA,"NO",70
"71","COD",2016,"Q2","OTB_DEF_>=120_0_0","=40m","27.4.a",15.3758766157206,190799.055239014,21093.2171547835,NA,NA,"NO",71
"72","COD",2016,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",3.15225209630289,69904.3175044352,7728.06210875031,NA,NA,"NO",72
"73","COD",2016,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",51.2037302451925,1099117.42958638,121509.630075634,NA,NA,"NO",73
"74","COD",2016,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.b",1.93636675188309,39789.8078479409,4398.84283720556,NA,NA,"NO",74
"75","COD",2016,"Q2","OTB_DEF_16-31_0_0","=40m","27.4.a",3.55178707336283,50745.958455428,5610.06719916448,NA,NA,"NO",75
"76","COD",2016,"Q2","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.576124346260017,NA,NA,NA,NA,"NO",76
"77","COD",2016,"Q2","OTB_DEF_32-69_0_0","10<24m","27.4.a",0.669580163426317,14199.9626655396,1569.83427260073,NA,NA,"NO",77
"78","COD",2016,"Q2","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",0.0140243902439024,385.670731707317,42.6366707317073,NA,NA,"NO",78
"79","COD",2016,"Q2","OTB_DEF_70-89_0_0","10<24m","27.3.a.20",0.00923463317911434,NA,NA,NA,NA,"NO",79
"80","COD",2016,"Q2","OTB_SPF_>=120_0_0","24<40m","27.4.a",0.20660011729969,2331.91570471044,257.797944987149,NA,NA,"NO",80
"81","COD",2016,"Q2","OTB_SPF_>=120_0_0","24<40m","27.4.b",0.575,10572.2245,1168.780562924,NA,NA,"NO",81
"82","COD",2016,"Q2","PTB_DEF_>=120_0_0","=40m","27.4.a",1.21084738965134,32597.5630449916,3603.72578974991,NA,NA,"NO",82
"83","COD",2016,"Q2","PTB_DEF_>=120_0_0","10<24m","27.3.a.20",0.552191100460788,12731.755384825,1407.52102130317,NA,NA,"NO",83
"84","COD",2016,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.a",6.91176683490158,134938.83397185,14917.757973256,NA,NA,"NO",84
"85","COD",2016,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.b",0.884328429179839,25494.285226122,2818.44422031824,NA,NA,"NO",85
"86","COD",2016,"Q2","PTB_DEF_>=120_0_0","24<40m","27.4.a",86.3965262320487,NA,NA,NA,NA,"NO",86
"87","COD",2016,"Q2","PTB_SPF_>=120_0_0","24<40m","27.4.a",1.18105331488845,NA,NA,NA,NA,"NO",87
"88","COD",2016,"Q2","SPR_DEF_>0_0_0","24<40m","27.4.a",16.5832868633876,NA,NA,NA,NA,"NO",88
"89","COD",2016,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.a",14.8233741884814,NA,NA,NA,NA,"NO",89
"90","COD",2016,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.b",11.0334177904449,NA,NA,NA,NA,"NO",90
"91","COD",2016,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",71.2088683337869,1844879.94911566,203955.168134635,NA,NA,"NO",91
"92","COD",2017,"Q2","GNC_DEF_>0_0_0","24<40m","27.4.a",72.50480001,899442.15259,99435.126537,NA,NA,"NO",92
"93","COD",2017,"Q2","GNS_CRU_71-89_0_0","=40m","27.4.a",2.9344091,34333.6404,3795.65239,NA,NA,"NO",93
"94","COD",2017,"Q2","GNS_DEF_10-30_0_0","24<40m","27.4.a",2.67969373,29754.6002,3289.42992,NA,NA,"NO",94
"95","COD",2017,"Q2","GNS_DEF_100-119_0_0","=40m","27.4.a",3.420247582,55476.88381,6133.080402,NA,NA,"NO",95
"96","COD",2017,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.a",63.171770339,1695291.09637,187417.83201,NA,NA,"NO",96
"97","COD",2017,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.b",17.82607191,528318.9164,58406.716412,NA,NA,"NO",97
"98","COD",2017,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",667.110810224,9084120.85214,1004267.718494,NA,NA,"NO",98
"99","COD",2017,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",31.000628701,893088.38599,98732.709137,NA,NA,"NO",99
"100","COD",2017,"Q2","GNS_DEF_71-89_0_0","=40m","27.4.a",10.6254096,194053.54937,21453.0075989,NA,NA,"NO",100
"101","COD",2017,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.a",8.330754649,209408.7062,23150.551,NA,NA,"NO",101
"102","COD",2017,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.b",7.423486487,198915.6981,21990.52768,NA,NA,"NO",102
"103","COD",2017,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",250.1692781773,5194858.458923,574302.0038347,NA,NA,"NO",103
"104","COD",2017,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.b",42.468113352,1261914.07658,139507.123244,NA,NA,"NO",104
"105","COD",2017,"Q2","GNS_DEF_90-99_0_0","10<24m","27.4.a",42.67547396,1406379.63893,155478.081302,NA,NA,"NO",105
"106","COD",2017,"Q2","GNS_DEF_90-99_0_0","10<24m","27.4.b",62.050990946,2188559.47097,241949.620601,NA,NA,"NO",106
"107","COD",2017,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",561.938661294,NA,NA,NA,NA,"NO",107
"108","COD",2017,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",106.653827814,2842225.10173,314213.659188,NA,NA,"NO",108
"109","COD",2017,"Q2","GNS_SPF_71-89_0_0","24<40m","27.4.a",7.369979086,193247.7646,21363.931483,NA,NA,"NO",109
"110","COD",2017,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.a",56.217754934,1482154.1876,163855.12454,NA,NA,"NO",110
"111","COD",2017,"Q2","LLS_DEF_0_0_0","=40m","27.4.a",10.68789775,149505.6146,16528.14487,NA,NA,"NO",111
"112","COD",2017,"Q2","LLS_DEF_0_0_0","=40m","27.4.b",52.50034064,682662.04078,75469.653387,NA,NA,"NO",112
"113","COD",2017,"Q2","LLS_DEF_0_0_0","10<24m","27.3.a.20",6.83403485,280274.439,30984.9072,NA,NA,"NO",113
"114","COD",2017,"Q2","LLS_DEF_0_0_0","10<24m","27.4.a",53.606189067,705687.14023,78015.125215,NA,NA,"NO",114
"115","COD",2017,"Q2","LLS_DEF_0_0_0","10<24m","27.4.b",229.5519543218,6585144.700007,728000.9604247,NA,NA,"NO",115
"116","COD",2017,"Q2","LLS_DEF_0_0_0","24<40m","27.4.a",4.9674943723165,77466.3040363336,8564.05484382474,NA,NA,"NO",116
"117","COD",2017,"Q2","MIS_MIS_0_0_0","=40m","27.4.a",12.98806827,196816.296266123,21758.433812914,NA,NA,"NO",117
"118","COD",2017,"Q2","MIS_MIS_0_0_0","10<24m","27.3.a.20",0.109768891,2624.1256,290.10235,NA,NA,"NO",118
"119","COD",2017,"Q2","MIS_MIS_0_0_0","10<24m","27.4.a",14.6270214,283892.293713,31384.85929,NA,NA,"NO",119
"120","COD",2017,"Q2","MIS_MIS_0_0_0","10<24m","27.4.b",46.343098106,1600647.31485,176954.7722762,NA,NA,"NO",120
"121","COD",2017,"Q2","MIS_MIS_0_0_0","24<40m","27.4.a",324.728320577882,NA,NA,NA,NA,"NO",121
"122","COD",2017,"Q2","OTB_CRU_>=120_0_0","=40m","27.4.a",2.8645208,30333.894,3353.473,NA,NA,"NO",122
"123","COD",2017,"Q2","OTB_CRU_>=120_0_0","10<24m","27.3.a.20",2.154077711,56456.4655,6241.37542,NA,NA,"NO",123
"124","COD",2017,"Q2","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.074555181,2915.0451,322.264122,NA,NA,"NO",124
"125","COD",2017,"Q2","OTB_CRU_32-69_0_0","24<40m","27.3.a.20",0,0,0,NA,NA,"NO",125
"126","COD",2017,"Q2","OTB_DEF_>=120_0_0","=40m","27.4.a",24.287565547,NA,NA,NA,NA,"NO",126
"127","COD",2017,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",13.986165209,399516.20402,44167.318187,NA,NA,"NO",127
"128","COD",2017,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.b",1.73840465,50099.8113,5538.63459,NA,NA,"NO",128
"129","COD",2017,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",54.231191819,NA,NA,NA,NA,"NO",129
"130","COD",2017,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.b",1.68574897,59937.9877,6626.26469,NA,NA,"NO",130
"131","COD",2017,"Q2","OTB_DEF_>0_0_0","10<24m","27.4.a",1.231544343,47463.36138,5247.169892,NA,NA,"NO",131
"132","COD",2017,"Q2","OTB_DEF_>0_0_0","10<24m","27.4.b",0.6310259,14144.275,1563.6777,NA,NA,"NO",132
"133","COD",2017,"Q2","OTB_DEF_16-31_0_0","10<24m","27.3.a.20",0.265,2795,308.99284,NA,NA,"NO",133
"134","COD",2017,"Q2","OTB_DEF_32-69_0_0","10<24m","27.4.a",0.172342029250354,3698.57567929278,408.884935589816,NA,NA,"NO",134
"135","COD",2017,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.a",0.795070697365235,NA,NA,NA,NA,"NO",135
"136","COD",2017,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.b",0.96913312,24526.32965,2711.434394,NA,NA,"NO",136
"137","COD",2017,"Q2","OTB_SPF_>=120_0_0","=40m","27.4.a",4.50904735,NA,NA,NA,NA,"NO",137
"138","COD",2017,"Q2","OTM_DEF_32-69_0_0","24<40m","27.4.a",0.08101978,2152.6119,237.97552,NA,NA,"NO",138
"139","COD",2017,"Q2","OTT_CRU_>=120_0_0","24<40m","27.4.a",5.00959492,NA,NA,NA,NA,"NO",139
"140","COD",2017,"Q2","OTT_DEF_>=120_0_0","24<40m","27.4.a",25.40333944,NA,NA,NA,NA,"NO",140
"141","COD",2017,"Q2","PTB_CRU_>=120_0_0","=40m","27.4.a",6.145559519,139145.1598,15382.77498,NA,NA,"NO",141
"142","COD",2017,"Q2","PTB_CRU_>=120_0_0","10<24m","27.3.a.20",1.74968233,40526.1614,4480.2483,NA,NA,"NO",142
"143","COD",2017,"Q2","PTB_DEF_>=120_0_0","=40m","27.4.a",21.97144515,NA,NA,NA,NA,"NO",143
"144","COD",2017,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.a",26.261464274,566686.15107,62648.289562,NA,NA,"NO",144
"145","COD",2017,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.b",2.36256947,NA,NA,NA,NA,"NO",145
"146","COD",2017,"Q2","PTB_DEF_>=120_0_0","24<40m","27.4.a",18.23701048,NA,NA,NA,NA,"NO",146
"147","COD",2017,"Q2","PTB_SPF_>=120_0_0","=40m","27.4.a",0.1219644,1226.962,135.6431,NA,NA,"NO",147
"148","COD",2017,"Q2","SPR_DEF_>0_0_0","24<40m","27.4.a",3.42838827,83172.6455,9194.90156,NA,NA,"NO",148
"149","COD",2017,"Q2","SSC_DEF_>=120_0_0","10<24m","27.4.b",4.515712799,118926.37614,13147.5484,NA,NA,"NO",149
"150","COD",2017,"Q2","SSC_DEF_>=120_0_0","24<40m","27.4.a",121.840842817895,NA,NA,NA,NA,"NO",150
"151","COD",2018,"Q2","GNC_DEF_>0_0_0","24<40m","27.4.a",171.279572317197,2670188.65149671,295194.695800264,NA,NA,"NO",151
"152","COD",2018,"Q2","GNS_CRU_120-219_0_0","=40m","27.4.a",27.6826927960769,325716.017097967,36008.5571222144,NA,NA,"NO",152
"153","COD",2018,"Q2","GNS_CRU_120-219_0_0","10<24m","27.4.a",21.055729244878,563822.187581781,62331.6704815411,NA,NA,"NO",153
"154","COD",2018,"Q2","GNS_CRU_71-89_0_0","10<24m","27.4.a",16.8844204167788,602752.279937382,66635.4700516375,NA,NA,"NO",154
"155","COD",2018,"Q2","GNS_CRU_90-99_0_0","10<24m","27.4.a",42.9806805136347,1342093.14858755,148371.08176265,NA,NA,"NO",155
"156","COD",2018,"Q2","GNS_CRU_90-99_0_0","24<40m","27.4.a",138.867988590461,NA,NA,NA,NA,"NO",156
"157","COD",2018,"Q2","GNS_DEF_>=220_0_0","24<40m","27.4.a",1.84653034153641,46087.0342717939,5095.01381281536,NA,NA,"NO",157
"158","COD",2018,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.a",10.5415624889546,436316.973572086,48235.7140623412,NA,NA,"NO",158
"159","COD",2018,"Q2","GNS_DEF_120-219_0_0","10<24m","27.4.b",28.9652895971547,957105.259454303,105809.900643192,NA,NA,"NO",159
"160","COD",2018,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",376.221356510713,NA,NA,NA,NA,"NO",160
"161","COD",2018,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.b",26.7953824759759,872337.42654324,96438.6471792083,NA,NA,"NO",161
"162","COD",2018,"Q2","GNS_DEF_71-89_0_0","=40m","27.4.a",0.172324667232042,2183.32706228481,241.371173389711,NA,NA,"NO",162
"163","COD",2018,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.a",13.3819513281723,569408.648216009,62949.2648775762,NA,NA,"NO",163
"164","COD",2018,"Q2","GNS_DEF_71-89_0_0","10<24m","27.4.b",19.8204747283181,750944.482297672,83018.4144069723,NA,NA,"NO",164
"165","COD",2018,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",97.9247341648695,1341102.10680428,148261.520111427,NA,NA,"NO",165
"166","COD",2018,"Q2","GNS_DEF_90-99_0_0","10<24m","27.4.a",65.3592303826918,2307975.01917834,255151.254320204,NA,NA,"NO",166
"167","COD",2018,"Q2","GNS_DEF_90-99_0_0","10<24m","27.4.b",11.3819264550152,428423.461805273,47363.0705494965,NA,NA,"NO",167
"168","COD",2018,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",459.595270378445,NA,NA,NA,NA,"NO",168
"169","COD",2018,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",78.4526249088923,2822486.93462234,312031.575596369,NA,NA,"NO",169
"170","COD",2018,"Q2","GNS_SPF_120-219_0_0","24<40m","27.4.a",14.1080038456261,199605.049277315,22066.7374077058,NA,NA,"NO",170
"171","COD",2018,"Q2","GNS_SPF_120-219_0_0","24<40m","27.4.b",3.68565559875712,112041.990704653,12386.4661563809,NA,NA,"NO",171
"172","COD",2018,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.a",9.49991741571737,187734.614278569,20754.4370777244,NA,NA,"NO",172
"173","COD",2018,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.b",33.0193512618169,1029278.2748438,113788.771840532,NA,NA,"NO",173
"174","COD",2018,"Q2","LLS_DEF_0_0_0","=40m","27.4.a",96.7649278114096,1297402.3534894,143430.424982961,NA,NA,"NO",174
"175","COD",2018,"Q2","LLS_DEF_0_0_0","=40m","27.4.b",158.807464335323,2375410.74335083,262606.40849892,NA,NA,"NO",175
"176","COD",2018,"Q2","LLS_DEF_0_0_0","=40m","27.6.a",6.3596342362446,95347.6093590173,10540.8689098581,NA,NA,"NO",176
"177","COD",2018,"Q2","LLS_DEF_0_0_0","10<24m","27.3.a.20",0.6165495261241,23381.0930974684,2584.82660411133,NA,NA,"NO",177
"178","COD",2018,"Q2","LLS_DEF_0_0_0","10<24m","27.4.a",31.3954223974424,630990.397189645,69757.2503901096,NA,NA,"NO",178
"179","COD",2018,"Q2","LLS_DEF_0_0_0","10<24m","27.4.b",339.029316178411,10830421.2578919,1197324.73090246,NA,NA,"NO",179
"180","COD",2018,"Q2","LLS_DEF_0_0_0","24<40m","27.4.a",3.66694487528753,66678.9919245919,7371.4959152475,NA,NA,"NO",180
"181","COD",2018,"Q2","MIS_MIS_0_0_0","=40m","27.4.b",6.76459949524309,98363.5934736425,10874.2919856981,NA,NA,"NO",181
"182","COD",2018,"Q2","MIS_MIS_0_0_0","10<24m","27.4.a",1.65267984295885,32262.7545091668,3566.7120364974,NA,NA,"NO",182
"183","COD",2018,"Q2","MIS_MIS_0_0_0","10<24m","27.4.b",16.4699938721755,425635.250882431,47054.8282555545,NA,NA,"NO",183
"184","COD",2018,"Q2","MIS_MIS_0_0_0","24<40m","27.4.a",744.27423986572,NA,NA,NA,NA,"NO",184
"185","COD",2018,"Q2","MIS_MIS_0_0_0","24<40m","27.4.b",2.22500969904154,46962.5794313037,5191.80708128948,NA,NA,"NO",185
"186","COD",2018,"Q2","OTB_CEP_>=120_0_0","24<40m","27.4.a",0.822019599761162,24280.6895365546,2684.27878964519,NA,NA,"NO",186
"187","COD",2018,"Q2","OTB_CRU_>=120_0_0","=40m","27.4.a",0.524391324971451,NA,NA,NA,NA,"NO",187
"188","COD",2018,"Q2","OTB_CRU_>=120_0_0","24<40m","27.4.a",4.19773805448141,NA,NA,NA,NA,"NO",188
"189","COD",2018,"Q2","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.0311,331.1,36.6037672,NA,NA,"NO",189
